id,net_charge,muH,plddt,dist_nc,score
seq_136,0.15384615384615385,0.30145363233606887,0.9015384615384616,18.686382,0.44726816168034444
seq_888,0.09523809523809523,0.17401344922048337,0.6457142857142858,45.44835,-0.46040894437377355
seq_650,0.16666666666666666,0.16936403421479337,0.8308333333333332,30.795296,-0.28067982892603327
seq_863,0.3333333333333333,0.2725499013837282,0.9225,35.027275,0.3685828402519742
seq_1342,0.4,0.32719150837132654,0.9113333333333333,21.143934,0.6472908751899662
seq_1356,0.4444444444444444,0.7719777914290263,0.6633333333333334,17.82731,2.6343334015895765
seq_877,0.09090909090909091,0.12319805394187112,0.8096969696969697,41.21605,-0.5515854878664019
seq_687,0.1,0.14133296755660804,0.9193333333333334,37.508076,-0.3490018288836263
seq_693,0.15,0.2245119666337089,0.8165000000000001,29.256588,-0.023440166831455223
seq_692,0.2,0.19942909843264928,0.8425,29.793432,-0.1103545078367536
seq_686,0.2727272727272727,0.20473991796023067,0.8145454545454546,32.72836,-0.09357313747157381
seq_876,0.07142857142857142,0.27146570735403325,0.9299999999999998,20.434551,0.3051856796273089
seq_1357,0.4444444444444444,0.39514322450515077,0.6577777777777778,17.847778,0.7446050114146425
seq_1343,0.4666666666666667,0.36829666686112295,0.9033333333333334,21.227877,0.861483334305615
seq_862,0.24,0.38998614438735296,0.8916,36.900517,0.9015307219367648
seq_137,0.20689655172413793,0.2658048598669899,0.8031034482758623,45.91641,0.18385188554184584
seq_651,0.21739130434782608,0.1738063537537674,0.7491304347826088,66.323395,-0.32748997036159766
seq_889,0.05263157894736842,0.26809574001856,0.5268421052631579,20.372673,-0.11952129990720017
seq_645,0.29411764705882354,0.4364412589988234,0.9076470588235293,24.755636,1.1633827655823525
seq_123,0.30434782608695654,0.3627962817468989,0.7065217391304348,56.047115,0.5965901043866682
seq_1394,0.1935483870967742,0.16837054258202183,0.7754838709677417,48.02893,-0.33427631934795565
seq_679,0.18181818181818182,0.21911445243864158,0.670909090909091,39.07223,-0.18806410144315588
seq_1380,0.5,0.1776903530913201,0.9390625,45.93661,-0.04748573454339944
seq_490,0.3333333333333333,0.057588973502005716,0.9306666666666668,43.66172,-0.6980551324899713
seq_1169,0.25,0.1294176646426762,0.915357142857143,40.54934,-0.37505453392947596
seq_484,0.21428571428571427,0.6399561129565262,0.7342857142857142,21.148745,1.9876377076397738
seq_1155,0.25,0.23153161635452313,0.84,16.186474,0.060158081772615724
seq_1141,0.2777777777777778,0.3429367534506153,0.8844444444444445,25.943182,0.6685726561419654
seq_453,0.13636363636363635,0.19985905837138365,0.6045454545454545,33.06327,-0.3620683445067181
seq_335,0.36,0.40959341960561013,0.8191999999999999,37.16649,0.9571670980280502
seq_321,0.2,0.05223159497644593,0.6628000000000001,28.360157,-1.0260420251177704
seq_447,0.13636363636363635,0.27970951938883704,0.925,31.379038,0.3576385060350944
seq_1196,0.26666666666666666,0.24838457876232947,0.7446666666666665,18.594055,0.05325622714498035
seq_309,0.13513513513513514,0.1982184920541688,0.8302702702702702,48.016987,-0.14485348567510203
seq_1182,0.22727272727272727,0.2637869260062178,0.9086363636363637,31.52995,0.28438917548563447
seq_282,0.6,0.43340685210001373,0.639,19.213272,0.9560342605000685
seq_296,0.12121212121212122,0.11995481151237339,0.8239393939393939,40.80854,-0.5459835181957089
seq_1009,0.12,0.1663302486958911,0.91,38.38353,-0.22834875652054443
seq_1021,0.0,0.2638664753385372,0.8975,23.503464,0.21683237669268607
seq_1035,0.16,0.131259628782776,0.9616,36.576363,-0.34210185608612
seq_71,0.15384615384615385,0.20415486879340963,0.8161538461538462,36.000546,-0.12461027141756698
seq_527,0.3076923076923077,0.4284272159100802,0.8053846153846155,19.01193,1.0244437718580937
seq_241,0.4117647058823529,0.3380745221435204,0.8741176470588234,5.807924,0.667431434247014
seq_255,0.18421052631578946,0.30193274262815034,0.5581578947368422,27.436983,0.11387423945654129
seq_533,0.05555555555555555,0.11523586358954344,0.6855555555555557,36.341957,-0.7243762376078382
seq_65,0.2727272727272727,0.4075229315772593,0.8518181818181819,14.973338,0.9576146578862965
seq_269,0.2222222222222222,0.5997948556231512,0.8940740740740741,39.690086,1.9486039077453854
seq_59,0.23076923076923078,0.14405263263731072,0.7103846153846155,57.817364,-0.5116599137365232
seq_902,0.13513513513513514,0.09873742221048304,0.6148648648648648,42.032127,-0.8576642402989361
seq_1223,0.5348837209302325,0.7396433081813236,0.8888372093023256,63.20016,2.720774680441502
seq_1237,0.26666666666666666,0.27432345311417683,0.7786666666666667,25.057106,0.21695059890421753
seq_916,0.08333333333333333,0.22333809914035233,0.9049999999999999,35.101868,0.042523829035094884
seq_725,0.05,0.18044139301919998,0.78925,14.612107,-0.2960430349040002
seq_731,0.15789473684210525,0.3041675721229401,0.8792105263157893,20.45977,0.4395220711410164
seq_719,0.5,0.2873153690947105,0.8294444444444444,25.623775,0.391021289917997
seq_756,0.19047619047619047,0.09493505430232996,0.9347619047619047,31.837353,-0.5429437761073979
seq_742,0.125,0.27461377146696236,0.9033333333333333,31.262314,0.3076521906681453
seq_1293,0.25,0.4523853181041411,0.8825000000000002,16.422058,1.2069265905207058
seq_1287,0.2916666666666667,0.18647832303211184,0.8854166666666666,36.171093,-0.10927505150610761
seq_795,0.2222222222222222,0.12296224640674895,0.818611111111111,30.41682,-0.5110221012995888
seq_1278,0.5833333333333334,0.19799516895759758,0.8983333333333334,34.97435,0.034142511454654745
seq_959,0.14814814814814814,0.12550440676863858,0.5862962962962963,57.61066,-0.7491446328234737
seq_781,0.19230769230769232,0.442786446658241,0.9403846153846155,37.922375,1.2023937717527438
seq_1250,0.10344827586206896,0.09723337364439623,0.904137931034483,4.0338006,1.4161668682219815
seq_971,0.34782608695652173,0.3321624847179264,0.9021739130434784,32.29327,0.6499428583722411
seq_965,0.4166666666666667,0.6436876510017889,0.8575,56.95314,2.1801049216756114
seq_1244,0.2777777777777778,0.30019976078417115,0.6633333333333333,15.919333,0.23377658169863347
seq_232,0.36363636363636365,0.24671347838912655,0.7472727272727272,61.389484,0.07174921012745061
seq_554,0.15384615384615385,0.3389077936724357,0.9069230769230769,18.369406,0.6399235837467936
seq_16,0.15384615384615385,0.31778732830904427,0.7353846153846153,8.616447,0.36278279539137515
seq_540,0.07142857142857142,0.18985768273545417,0.7878571428571428,24.145386,-0.2449973006084436
seq_226,0.2857142857142857,0.27436337935671257,0.7257142857142858,18.299122,0.16895975392642004
seq_1091,0.14285714285714285,0.23145581091091247,0.9349999999999998,38.55146,0.1279933402688478
seq_568,0.058823529411764705,0.14729965053191052,0.6688235294117647,28.881884,-0.5799723355757416
seq_1085,0.15625,0.20260477384824344,0.7815624999999999,40.410675,-0.16635113075878283
seq_597,0.0,0.10651110259797252,0.692,22.816494,-0.7754444870101374
seq_583,0.2857142857142857,0.3780834457487226,0.915,19.88634,0.8768458001721844
seq_1052,0.29411764705882354,0.17926004486541977,0.7088235294117646,26.6373,-0.32134683449643076
seq_1046,0.14285714285714285,0.23567453362753094,0.9252380952380951,30.201277,0.1393250490900355
seq_346,0.10526315789473684,0.08694133169592783,0.6594736842105262,47.639954,-0.8795038678361504
seq_420,0.15384615384615385,0.32121630442090776,0.8676923076923077,18.494837,0.5122353682583851
seq_434,0.375,0.8424028741616911,0.6775,13.430379,2.983264370808456
seq_352,0.4,0.23575856167401815,0.8845000000000001,29.480791,0.16329280837009108
seq_408,0.15384615384615385,0.19449719354830547,0.8323076923076921,11.775483,-0.15674480148924186
seq_385,0.05555555555555555,0.16222309363038792,0.9066666666666667,26.322956,-0.26832897629250496
seq_391,0.2,0.44671042723319027,0.5992,43.513496,0.8827521361659514
seq_1126,0.21428571428571427,0.22739587695990157,0.9107142857142857,20.470829,0.10126509908522197
seq_1132,0.3076923076923077,0.25696985835906366,0.6946153846153847,33.333218,0.056387753333779767
seq_622,0.16666666666666666,0.36306286417338324,0.8529166666666667,30.498535,0.7098976542002498
seq_144,0.4444444444444444,0.7881299827240149,0.6855555555555556,16.43043,2.7373165802867403
seq_150,0.3333333333333333,0.42095822410280653,0.6375,11.403995,0.8256244538473663
seq_636,0.07142857142857142,0.3195310017250508,0.7378571428571429,32.959675,0.3533692943395397
seq_178,0.5,0.5045900822487928,0.7992857142857144,20.36576,1.4472361255296784
seq_839,0.28205128205128205,0.2053706819314185,0.9087179487179489,55.72363,0.006084178887861835
seq_1318,0.2222222222222222,0.2689613779933693,0.8177777777777777,5.429871,0.21814022330017968
seq_187,0.35714285714285715,0.9883263636837115,0.84,38.67116,3.870917532704272
seq_193,0.3939393939393939,0.744006421544238,0.9,48.112522,2.718516956206039
seq_1324,0.35294117647058826,0.32080560838280925,0.8917647058823529,5.780245,0.584028041914046
seq_805,0.2857142857142857,0.3571534277150482,0.9389285714285714,41.145424,0.7961242814323839
seq_811,0.10714285714285714,0.10119344558058771,0.9264285714285714,35.454277,-0.5408184863827756
seq_1330,0.35294117647058826,0.31002320440030495,0.8947058823529412,5.904894,0.5330571984721129
seq_1331,0.3888888888888889,0.22369804534954074,0.8138888888888889,5.2618175,0.029601337858815135
seq_810,0.09090909090909091,0.18748662337856248,0.9390909090909093,31.884293,-0.1007487012890056
seq_804,0.3888888888888889,0.5160783333712773,0.9283333333333333,25.952536,1.6059472224119422
seq_1325,0.3333333333333333,0.2410169426986003,0.8805555555555556,4.954187,0.1689736023818904
seq_192,0.6296296296296297,0.6486056207494856,0.695925925925926,40.73332,2.096361437080761
seq_1319,0.4117647058823529,0.21448477661251436,0.8400000000000001,5.9444313,0.015365059533160252
seq_838,0.1,0.3545492106869143,0.6319999999999999,15.120656,0.4297460534345712
seq_186,0.5454545454545454,0.09759372262441429,0.879090909090909,60.421856,-0.4965768414233831
seq_179,0.25,0.22600439043563053,0.546875,34.91782,-0.2606030478218473
seq_151,0.15384615384615385,0.3242051471593764,0.8130769230769231,19.447649,0.4725641973353434
seq_637,0.16666666666666666,0.30291686063083273,0.85125,30.068298,0.4075009698208305
seq_623,0.16666666666666666,0.39182258889728844,0.8004166666666667,30.384693,0.8011962778197752
seq_145,0.22580645161290322,0.2623938259043231,0.8187096774193549,48.56298,0.1871304198441961
seq_1133,0.2777777777777778,0.3872106807785191,0.9161111111111112,25.73909,0.9216089594481516
seq_1127,0.21428571428571427,0.12863687469605267,0.8864285714285713,19.34477,-0.4168156265197367
seq_390,0.3076923076923077,0.11803348575153308,0.7238461538461538,19.451551,-0.6090633404731038
seq_384,0.0,0.29398299477872913,0.702,26.175915,0.17191497389364585
seq_409,0.15384615384615385,0.19449719354830547,0.8323076923076921,11.775483,-0.15674480148924186
seq_435,0.13636363636363635,0.2788007185587977,0.9231818181818181,31.457968,0.3512763200667157
seq_353,-0.09090909090909091,0.30737748705284396,0.8054545454545454,27.696968,0.3196147079914926
seq_347,0.16,0.4011555312290206,0.8728,36.763973,0.9185776561451027
seq_421,0.09090909090909091,0.3235430642727812,0.6381818181818182,22.336374,0.27862441227299684
seq_1047,0.17647058823529413,0.2405217434824843,0.7400000000000001,51.179073,-0.013273635528754824
seq_1053,0.4117647058823529,0.32036265946151776,0.9011764705882354,25.119394,0.6059309443664125
seq_582,0.14285714285714285,0.46076400288073616,0.687857142857143,17.625633,1.0273914429751096
seq_596,0.16666666666666666,0.3071235714002866,0.5866666666666667,33.70921,0.16395119033476657
seq_1084,0.16,0.16550133996914135,0.9344,36.22927,-0.19809330015429305
seq_569,0.29411764705882354,0.4516315598155597,0.8923529411764706,25.260313,1.2240401520189748
seq_1090,0.14285714285714285,0.23511770384301095,0.9364285714285715,39.20092,0.14773137635791223
seq_541,0.18181818181818182,0.4749826761101351,0.7845454545454547,16.052668,1.2049133805506758
seq_17,0.15384615384615385,0.31778732830904427,0.7353846153846153,8.616447,0.36278279539137515
seq_227,0.2,0.08989806955480899,0.5282222222222223,31.979788,-0.9722874300037327
seq_233,0.35294117647058826,0.38047950504873523,0.8947058823529411,5.944431,0.8853387017142644
seq_555,0.18181818181818182,0.4806653949042502,0.81,15.638094,1.2587815199757966
seq_1245,0.23076923076923078,0.41551593665353487,0.7092307692307693,18.917187,0.8445027601907515
seq_964,0.3333333333333333,0.6238623762593841,0.8433333333333332,37.802544,2.0459785479635872
seq_970,0.3611111111111111,0.7538659289188914,0.768888888888889,56.34123,2.6284963112611237
seq_1251,0.2777777777777778,0.237516213313402,0.9377777777777777,25.556906,0.19480328878923192
seq_780,0.13513513513513514,0.20890156616749414,0.8848648648648649,47.19662,-0.03684352051388062
seq_958,0.13636363636363635,0.19182766808185422,0.9427272727272726,31.933434,-0.06404347777254715
seq_1279,0.4411764705882353,0.44296310523841215,0.8332352941176471,64.19565,1.158344937956767
seq_794,0.3,0.1864641635244907,0.9475,28.310343,-0.04517918237754648
seq_1286,0.2222222222222222,0.2044564032626111,0.8866666666666665,41.722965,-0.03549576146472244
seq_1292,0.5833333333333334,0.5225626841066718,0.8258333333333333,16.278917,1.584480087200026
seq_743,0.08333333333333333,0.22470080629681355,0.9045833333333334,31.384178,0.04892069815073441
seq_757,0.19047619047619047,0.09493505430232996,0.9347619047619047,31.837353,-0.5429437761073979
seq_741,0.09090909090909091,0.06976587991842004,0.9166666666666665,41.015247,-0.7117766610139606
seq_999,0.3333333333333333,0.6310734454158249,0.83,30.743753,2.0687005604124575
seq_755,0.23809523809523808,0.1141632478092309,0.9352380952380954,31.654514,-0.4344218561919404
seq_1284,0.5,0.49169007185836644,0.8597058823529412,59.244347,1.4431562416447736
seq_769,0.09090909090909091,0.07078241515635128,0.6042424242424242,46.143997,-1.0191182272485466
seq_1290,0.2413793103448276,0.2651988109298165,0.9055172413793104,41.74019,0.29185612361459956
seq_782,0.2631578947368421,0.6199914974933478,0.884736842105263,26.4923,2.0504838032562125
seq_796,0.13793103448275862,0.17029714803646973,0.9144827586206897,35.218357,-0.1995487425762721
seq_966,0.3611111111111111,0.6782548455924603,0.7205555555555556,45.058273,2.2021075612956347
seq_1247,0.46153846153846156,0.3252444909117459,0.83,19.16346,0.5716070699433451
seq_1253,0.0,0.1721809691468612,0.8458333333333333,34.70542,-0.29326182093236053
seq_972,0.21052631578947367,0.12418046757148285,0.8842105263157896,59.69883,-0.44225555687942775
seq_225,0.19047619047619047,0.2204803977037812,0.7161904761904763,29.120003,-0.13378848767157003
seq_15,0.3157894736842105,0.473605985874613,0.6494736842105263,44.55886,1.0964509820046442
seq_543,0.18181818181818182,0.4872094214420483,0.8472727272727273,15.804049,1.328774379937514
seq_557,0.11764705882352941,0.1376467875508862,0.7470588235294118,33.56703,-0.5352954740102749
seq_231,0.36363636363636365,0.19977985371138776,0.7509090909090909,61.33869,-0.15928254962487953
seq_219,0.4230769230769231,0.23746266186384457,0.9165384615384616,38.218132,0.20962100162691533
seq_29,0.25,0.5381409568914414,0.77875,30.992207,1.531954784457207
seq_1086,0.15384615384615385,0.40972706789223307,0.8323076923076923,27.31216,0.9194045702303959
seq_1092,0.14285714285714285,0.2519778620132647,0.9242857142857143,40.732018,0.2198893100663235
seq_580,0.23076923076923078,0.2882440573277228,0.9061538461538464,18.20862,0.4050664404847679
seq_1079,0.16666666666666666,0.48111888814566534,0.8875000000000001,16.409262,1.3347611073949932
seq_594,0.16666666666666666,0.268044444751727,0.5941666666666666,33.84704,-0.02394444290803177
seq_1045,0.14285714285714285,0.23567453362753094,0.9252380952380951,30.201277,0.1393250490900355
seq_1051,0.3125,0.31382112341299784,0.739375,23.634272,0.3866056170649892
seq_351,0.25,0.259666877088086,0.8974999999999997,28.871424,0.2583343854404294
seq_437,0.17391304347826086,0.21173259466782546,0.8126086956521739,32.000504,-0.08525007013913366
seq_423,0.0,0.08922352622513093,0.6366666666666667,12.292811,-0.9172157022076788
seq_345,0.05555555555555555,0.19441501801547595,0.6555555555555554,43.974903,-0.3584804654781759
seq_379,0.3076923076923077,0.2937427042695658,0.7992307692307692,23.103716,0.3448673675016751
seq_392,0.3076923076923077,0.11803348575153308,0.7238461538461538,19.451551,-0.6090633404731038
seq_1119,0.21428571428571427,0.21101687805298555,0.902142857142857,20.640236,0.010798675979213357
seq_386,0.3,0.07385347715032482,0.783,56.531338,-0.7727326142483759
seq_1131,0.03571428571428571,0.18507813844914342,0.6803571428571428,6.8422604,-0.3853235934685686
seq_1125,0.21428571428571427,0.22811941776694583,0.9014285714285714,19.898487,0.09559708883472906
seq_635,0.125,0.2682256790990335,0.8675,30.748152,0.23987839549516776
seq_153,0.21621621621621623,0.17346854177706028,0.79,55.892494,-0.2886032370606446
seq_147,0.13636363636363635,0.26041090203658784,0.9231818181818181,31.270864,0.25932723745566655
seq_621,0.16666666666666666,0.35956446252379987,0.8012499999999999,30.248592,0.6407389792856661
seq_609,0.16666666666666666,0.2703202218665784,0.8895833333333334,29.293407,0.28285110933289204
seq_190,0.34285714285714286,0.6780642304020984,0.7388571428571429,64.14103,2.214892580581921
seq_184,0.45454545454545453,0.3602219412412506,0.7963636363636365,54.26764,0.711109706206253
seq_812,0.07142857142857142,0.10897885530371641,0.9089285714285714,35.33039,-0.5283200091957037
seq_1333,0.3333333333333333,0.2721090238548421,0.7827777777777779,5.1774454,0.22665623038532168
seq_1327,0.4117647058823529,0.22998514531135375,0.8729411764705882,5.8637843,0.12580807949794526
seq_806,0.2222222222222222,0.1374001161199274,0.7916666666666666,30.879763,-0.4657771971781408
seq_807,0.125,0.1311403416381737,0.9275,41.31079,-0.3855482918091315
seq_1326,0.3333333333333333,0.29054431254496316,0.8777777777777778,4.8680663,0.4138326738359268
seq_1332,0.4444444444444444,0.3022651762193431,0.7861111111111112,6.379065,0.408548103318938
seq_813,0.07142857142857142,0.1204500360599657,0.9321428571428572,34.89354,-0.44774981970017147
seq_185,0.14285714285714285,0.5509270109688175,0.8271428571428572,40.39241,1.61749219770123
seq_191,0.5,0.33835422838236046,0.9305555555555556,25.84821,0.7473266974673578
seq_608,0.16666666666666666,0.27997614192350984,0.8879166666666668,32.257683,0.3294640429508826
seq_146,0.4444444444444444,0.21306139202367874,0.6811111111111112,14.151393,-0.14247081765938385
seq_620,0.125,0.28643492745218496,0.7466666666666666,31.943254,0.21009130392759134
seq_634,0.16666666666666666,0.34092940684326956,0.8358333333333334,30.384834,0.582147034216348
seq_152,0.13513513513513514,0.16591979855499758,0.8675675675675676,53.72955,-0.2690496558736606
seq_1124,0.21428571428571427,0.31600148781381954,0.9,19.616192,0.5335788676405264
seq_1130,0.0,0.17696844960303235,0.7617857142857141,6.2541356,-0.35337203769912406
seq_1118,0.21428571428571427,0.19200294903046716,0.9035714285714286,20.974052,-0.08284239770480717
seq_387,0.3333333333333333,0.3054053710638357,0.906,22.77599,0.5163601886525115
seq_393,0.3076923076923077,0.11336960089508598,0.7176923076923079,31.062252,-0.6385366109091852
seq_378,0.3076923076923077,0.2937427042695658,0.7992307692307692,23.103716,0.3448673675016751
seq_422,0.08888888888888889,0.08544377122589465,0.5811111111111111,22.64303,-0.9694478105371935
seq_344,0.1111111111111111,0.2903926032377233,0.6088888888888889,12.756255,0.08862968285528305
seq_350,0.25,0.259666877088086,0.8974999999999997,28.871424,0.2583343854404294
seq_436,-0.125,0.051341930833619785,0.72875,21.729986,-1.0457903458319011
seq_1050,0.26666666666666666,0.47502387472515617,0.8019999999999998,41.732677,1.2437860402924477
seq_1044,0.2608695652173913,0.3604414673533775,0.9191304347826087,33.789753,0.7865551628538441
seq_595,0.3333333333333333,0.43423016885789445,0.864,22.09695,1.1184841776228054
seq_1078,0.26666666666666666,0.16058264855413393,0.7593333333333333,19.502016,-0.3710867572293304
seq_581,0.23076923076923078,0.3177042841360818,0.8976923076923078,18.306067,0.5439060360650245
seq_1093,0.13793103448275862,0.17965956837821506,0.9396551724137931,39.18475,-0.12756422707444193
seq_218,0.29411764705882354,0.19215214715763598,0.9035294117647059,5.552851,-0.062180440682408245
seq_1087,0.15384615384615385,0.40972706789223307,0.8323076923076923,27.31216,0.9194045702303959
seq_28,0.16666666666666666,0.5128010985083505,0.7720833333333333,29.822819,1.3777554925417523
seq_556,0.15384615384615385,0.35328854733763193,0.9146153846153846,18.864613,0.7195196597650826
seq_230,0.38095238095238093,0.1958828927872282,0.7590476190476192,58.94887,-0.16629982177814462
seq_224,0.4782608695652174,0.3032130942597862,0.7860869565217392,32.217487,0.42171764521197463
seq_542,0.2727272727272727,0.6576211340485508,0.7618181818181818,16.539991,2.1181056702427545
seq_14,0.2,0.38132635805262505,0.727,19.546045,0.6836317902631253
seq_973,0.15,0.22822369400129605,0.8327500000000001,16.165564,0.011368470006480447
seq_1252,0.3333333333333333,0.06259107563743434,0.7141666666666667,32.99329,-0.8895446218128282
seq_1246,0.5,0.34990935458810374,0.6616666666666667,10.237504,0.5362134396071854
seq_967,0.3611111111111111,0.6782548455924603,0.7205555555555556,45.058273,2.2021075612956347
seq_797,0.13793103448275862,0.17029714803646973,0.9144827586206897,35.218357,-0.1995487425762721
seq_783,0.1111111111111111,0.18161972125808815,0.9251851851851852,39.142746,-0.13893843074659618
seq_1291,0.4166666666666667,0.33732229153913673,0.8491666666666666,16.583567,0.6399447910290172
seq_768,0.0,0.21394309790986135,0.79,31.524801,-0.14028451045069312
seq_1285,0.4411764705882353,0.4539029030887809,0.8279411764705883,64.62463,1.2077498095615518
seq_754,0.23809523809523808,0.1141632478092309,0.9352380952380954,31.654514,-0.4344218561919404
seq_998,0.20512820512820512,0.39420558986524634,0.8787179487179486,54.45332,0.9010279493262314
seq_740,0.17857142857142858,0.18756672731602572,0.9335714285714286,40.721107,-0.08395207770558555
seq_1281,0.4117647058823529,0.5099984883977691,0.8391176470588235,61.67745,1.4920512655182572
seq_778,0.10869565217391304,0.10379275767806041,0.5634782608695653,19.62204,-0.8903840376966543
seq_1295,0.0851063829787234,0.09990183003175755,0.6972340425531914,41.000324,-0.7819802115433401
seq_744,0.15384615384615385,0.595966441666222,0.7988461538461539,38.67336,1.8171399006388023
seq_750,0.047619047619047616,0.1272298203053331,0.8647619047619047,33.91008,-0.4871842318066677
seq_988,0.3157894736842105,0.47534646956621707,0.6405263157894737,38.662216,1.0962060320416116
seq_963,0.37037037037037035,0.5926037559999664,0.8718518518518518,39.125927,1.927463224444276
seq_1242,0.2777777777777778,0.050323948193200005,0.8783333333333334,26.585007,-0.800602481256222
seq_1256,0.3888888888888889,0.33932679120999515,0.9194444444444445,25.786884,0.7133006227166425
seq_977,0.38461538461538464,0.6430825100870433,0.7876923076923077,34.459755,2.099258704281371
seq_787,0.16666666666666666,0.2211618016264265,0.9316666666666666,35.245846,0.07914234146546573
seq_793,0.16666666666666666,0.20500184914568476,0.9370833333333333,35.155304,0.003759245728423899
seq_1083,0.26666666666666666,0.2851607593508104,0.8820000000000001,20.79291,0.3744704634207192
seq_208,0.3157894736842105,0.19142924759323635,0.708421052631579,15.328513,-0.2554853409811866
seq_38,0.16,0.22705750059165378,0.7584000000000001,71.51935,-0.06631249704173081
seq_1097,0.35,0.37285390938366436,0.8254999999999999,23.487696,0.7772695469183217
seq_10,0.16666666666666666,0.33694181215012736,0.8266666666666668,18.515793,0.5530423940839704
seq_546,0.20833333333333334,0.25175031635565265,0.8333333333333334,29.611084,0.14416824844493004
seq_220,0.21052631578947367,0.20779116385378948,0.7694736842105263,53.242794,-0.1389389175731579
seq_234,0.35294117647058826,0.38047950504873523,0.8947058823529411,5.944431,0.8853387017142644
seq_552,0.16666666666666666,0.17432718301111008,0.6225,30.556053,-0.46419741827778305
seq_1040,0.16216216216216217,0.0844744595702721,0.7067567567567569,50.715763,-0.8303304048513422
seq_1054,0.19047619047619047,0.15682743428272394,0.8838095238095237,4.846475,-0.2844342571578089
seq_585,0.3076923076923077,0.39800214450350146,0.7330769230769232,34.532352,0.8000107225175075
seq_1068,0.0,0.15346517196951853,0.5484615384615383,27.413881,-0.684212601690869
seq_591,0.15,0.35594951917094175,0.8014999999999999,25.610043,0.6187475958547086
seq_368,0.2413793103448276,0.3157053418178099,0.8506896551724137,36.92521,0.48956119184767033
seq_432,0.25,0.42219110971293106,0.6775,14.485715,0.8509555485646549
seq_354,0.21052631578947367,0.24577746006592563,0.8136842105263158,29.250237,0.09520308980331205
seq_340,0.175,0.06193590715918007,0.65625,85.36169,-0.9903204642040997
seq_426,0.42857142857142855,0.32728441133184555,0.6457142857142857,14.046022,0.3892791995163707
seq_1134,0.42857142857142855,0.22325449737324002,0.8992857142857146,40.899605,0.12270105829477185
seq_1120,0.23076923076923078,0.24528911205894172,0.9038461538461539,19.156796,0.1879840218331701
seq_1108,0.28,0.2108514162880592,0.8712000000000001,36.503757,-0.004542918559703679
seq_397,0.02857142857142857,0.13677380193030292,0.7788571428571429,26.492771,-0.5301309903484854
seq_383,-0.047619047619047616,0.26357028752344164,0.671904761904762,32.566,-0.022148562382791726
seq_618,0.16666666666666666,0.4389097541571106,0.7261111111111112,21.221355,0.9623265485633308
seq_156,0.5,0.4520716285145001,0.7689999999999999,26.35608,1.1543581425725007
seq_630,0.15,0.3235482209636723,0.8115,25.664164,0.46674110481836184
seq_624,0.16666666666666666,0.39182258889728844,0.8004166666666667,30.384693,0.8011962778197752
seq_142,0.5,0.8283746367867305,0.603,29.199066,2.8698731839336524
seq_817,0.13043478260869565,0.29512786389205664,0.8960869565217393,33.44251,0.4043349716341966
seq_1336,0.21875,0.3728117582958739,0.906875,47.12091,0.8256212914793695
seq_1322,0.35294117647058826,0.3624407238464994,0.8852941176470589,5.887658,0.785733030997203
seq_803,0.32,0.24849537118189657,0.6424,60.881268,-0.03512314409051731
seq_195,0.5384615384615384,1.419099367181692,0.7100000000000001,30.596119,5.9401122205238455
seq_181,0.1935483870967742,0.179908894518641,0.6280645161290324,50.441113,-0.4240039145035692
seq_180,0.5,0.33835422838236046,0.9305555555555556,25.84821,0.7473266974673578
seq_194,0.5833333333333334,1.3900323439234903,0.6883333333333334,28.210827,5.784328386284118
seq_802,0.32,0.24849537118189657,0.6424,60.881268,-0.03512314409051731
seq_1323,0.35294117647058826,0.32080560838280925,0.8917647058823529,5.780245,0.584028041914046
seq_1337,0.4666666666666667,0.43714152435581355,0.8726666666666668,21.823437,1.1750409551124013
seq_816,0.15789473684210525,0.2301635794026315,0.7986842105263157,46.291893,-0.0110242082500005
seq_625,0.125,0.30199288804830854,0.8241666666666667,30.109966,0.3653811069082096
seq_143,0.07692307692307693,0.37886459677179585,0.8384615384615385,37.634327,0.7520152915512868
seq_157,0.3,0.21951978686281612,0.7685,56.23992,-0.05890106568591946
seq_631,0.15,0.2923373101367205,0.659,26.778088,0.15818655068360243
seq_619,0.125,0.28317270311559645,0.7716666666666668,30.64294,0.2187801822446489
seq_382,0.5333333333333333,0.4482332529736256,0.8726666666666667,20.716438,1.2471662648681283
seq_1109,0.4444444444444444,0.43154304752881456,0.8450000000000001,26.074522,1.1138263487551843
seq_396,0.019230769230769232,0.25890597335118987,0.8071153846153846,31.176506,0.10645294367902602
seq_1121,0.21428571428571427,0.2269816079508006,0.9064285714285714,20.763283,0.09490803975400297
seq_1135,0.4,0.3300199198496179,0.843,27.213451,0.5930995992480899
seq_341,0.23809523809523808,0.08695808861627125,0.6238095238095238,37.741745,-0.8818762235853104
seq_427,0.5714285714285714,0.8245855283338387,0.6699999999999999,12.055839,2.9357847845263363
seq_433,0.25,0.42219110971293106,0.6775,14.485715,0.8509555485646549
seq_355,0.22727272727272727,0.2590943751777248,0.6749999999999999,34.7807,0.027290057706805815
seq_369,0.2,0.49665422409204224,0.8848,37.03126,1.418071120460211
seq_590,0.125,0.18902354168148083,0.6470833333333333,30.661222,-0.3765489582592625
seq_1069,0.25,0.31094207825437764,0.8855000000000001,27.521486,0.5027103912718882
seq_584,0.3076923076923077,0.46389892706693286,0.8546153846153846,18.582357,1.251033096873126
seq_1055,0.23809523809523808,0.16559393195118577,0.8747619047619046,4.771256,-0.23774462595835688
